id    la  content
12234  0  .
12235  0  .
12239  0  .
12242  0  .
12244  0  .
12246  0  .
12247  0  .
12249  0  .
12251  0  .
12255  0  .
12256  0  블레스문 블랙홀 라스팅 워터프루프 아이라이너예요! 블랙, 다크브라운, 브라운으로 세가지 색상이 나눠져 있어서 골라 쓰기 좋아요! 펜촉도 뾰족해서 정교하게 그릴 수 있고 촉촉해서 눈이 피로하지도 않더라구요🖤
12257  0  .
12259  0  .
12263  0  .
12266  0  .
12267  0  홀리카홀리카 마스카라요..💕넘 좋아서 호수별로 쟁여서 사용하고 있어요 ㅎㅎ안뭉치는데 유지력 짱짱해요!!
12268  0  페리페라 맑게 물든 선샤인 치크 6호 아침잠좋아해 추천해요! 이쁘게 발색이 올라온답니다 🎀
12269  0  제가 몇 년째 쓰고 있는 폰즈 아이리무버 추천 드려용! 그리고 폼클렌징은 메이크프렘 추천합니다 ㅎㅎ 🧼
12273  0  제품정보👇간만에 풍성한 마스카라 발견해서기분 갱장히 좋다구요!!ㅋㅋㅋ😆😆#미네스트#더블래쉬업마스카라컬러는 블랙 브라운 있구요!비건 마스카라라안심하고 쓸 수 있고제품력이.. 너무너무 좋은데요 진짜?!제가 현재 속눈썹이 중간중간 빠진 부분도 있고컨디션이 안좋아서마스카라 리뷰 괜찮을까 걱정했는데너무 풍성하게 잘 살려쥬는거에요?!?!그리구 지속력도 굉장히 좋더라구요!이건 또 흥분해서 알려야겠구나기대에 가득차서리뷰 남깁니다 ㅋㅋㅋㅋㅋㅋㅋㅋ그리구 함께 보내주신#더블컬링아이래쉬컬러요고요고 뮬건이네요!?!!뷰러가 입구가 조금 좁은감이 들긴했는데컬링 해보이까ㄱ자로 꺾이지 않고 속눈썹이 바짝 컬링 되더라구요!뷰러는 눈매에 따라 사용감이 천차만별일수있지만개인적인 소견으로는..🧐둘 다 업어오셔도괜찮지않을까조심스레 의견 올려봅니다😆저는 다 사용하고나면구매 의사 완전 있어요🙊💕간만에 깔끔하게! 풍성하게! 길어보이게!다 만족 시키는 마스카라였어요저 이런거 좋아하거든요😭😭ㅋㅋㅋ....#미네스트#마스카라추천#마스카라#미네스트마스카라#워터프루프마스카라#마스카라리뷰 #마스카라인생템#안쳐지는마스카라#메이크업#메이크업튜토리얼#makeup#makeuptutorial #아이메이크업#eyemakeup#eyemakeuptutorial #beauty #kbeauty #뷰티
12274  0  미네스트 마스카라완전 추천드려요😭😭💕💕#미네스트#마스카라#마스카라추천
12275  0  1번 클리오 프로 아이 팔레트 한남동 아뜰리에 신청해요 !!제가 메이크업 아티스트 준비 중인데 여러 제품들 많이 사용해보고 싶어요 :)
12276  0  .
12280  0  .
12281  0  클리오 프로아이 팔레트 한남동 아뜰리에
12283  0  #베리풀 #BERRYFUL #삐아 #봄웜라이트 #봄메이크업 
12284  0  #어뮤즈복숭아슈 #당첨되고싶슈
12285  0  #한남동아뜰리에 #진짜당첨되고싶어요🥺#팔레트#클리오#색너무이뻐#베리풀사랑해요💕💕#이벤트#베돈베산#봄#봄웜#여쿨
12286  0  .
12287  0  .
12288  0  .
12289  0  #쪽집게#속눈썹풀
12290  0  #더페이스샵#매직비비#파데추천
12291  0  1.클리오 프로 아이팔레트 한남동아뜰리에겨쿨비비드당첨되면 꼼꼼하게 써보고 공유하겠습니다🙏#베리풀#클리오#프로아이팔레트한남동아뜰리에#쿨톤팔레트
12292  0  .
12293  0  #어뮤즈슈벨벳 #복숭아슈
12294  0  .
12295  0  넘버즈인 말끔 순삭 클렌징 오일 추천해요 ! ✨
12297  0  #트윙클팝 #갖고싶어요 #♥
12299  0  #한남동아뜰리에 #프로아이팔레트
12300  0  #키스미 완전 추천드려요!!본문에 써두신 제품들 저도 대부분 사용했는데 키스미만큼 고정력 좋은 제품 없더라고요 저도 직모에 숱이 많은 타입인데 돌고 돌아서 결국 얘로 정착했어요 😭 마스카라 하고 나서 면봉+라이터로 살짝 고데기 하면 컬이 하루 종일 가요!
12303  0  닥터지 제품 추천드려요! 엄청 유명해서 아실 것 같은데 실제로 제가 파데프리 했을 때 사용했던 제품이에요😄 자연스럽게 톤업도 되고 보송하게 발리는 느낌이라 마스크에 닿아도 찝찝하지 않아서 잘 썼습니다 지성이시면 티존이나 콧등에만 파우더 처리 살짝 하시면 괜찮을 거예요
12304  0  이분꺼 한번 봐보세요,,, 요철 모공 부각 전후 차이 진짜 오져요,,,,,🥺
12305  0  .
12309  0  영상 속 메이크업은 주로 첫번째 줄을 활용한 메이크업입니다:)
12311  0  .
12312  0  💗💗
12313  0  #삐아 #이벤트
12315  0  .
12316  0  .
12317  0  저는 향수를 너무 좋아해서 많은 향수를 써봤는데 ‘르라보 어나더13’ 이건 계절타지않고 꾸준히 쓰는거같아요! 탑 노트에서  나는 쇠  + 우드 + 알코올 냄새는 금방 날라가고 미들 노트에서는 탑 노트의 향이 강하게 남아 있지 않고 베이스 노트의 잔향이 진짜 너무 좋아서 손이 자주 가는 최애 향수 입니다 🧡 자연스러운 살 냄새 , 포근한 향 그러면서도 살짝 우디한 향을 찾으시면 ‘르라보 어나더13’ 시향이나 착향하시는거 추천드려요 ◠‿◠ #향수#향수추천#최애템
12320  0  #속눈썹펌 #후기
12323  0  [슈렉] 아임 더 리얼 슈렉팩 그린 클레이가 피지와 피부 노폐물을 깨끗이 제거해 줘요💚
12325  0  .
12326  0  .
12327  0  안녕하세요 :) 코덕의 기쁨이에요!#웨이크메이크 #비타민수분톡광채로션 을 가져왔어요!🍊제가 써본 톤업크림들은 다 썬기능이 없거나, 톤업 썬크림은 팍팍하게 발리고 손 끼임이 심해서 아쉬웠거든요!🍊비타민 수분 톡 광채 톤업 로션은썬기능+촉촉함+빠르게 결보정한 번에 해결하는 제품입니다!바를때 정말 수분이 톡💦 하고 터지는 느낌이에요! 촉촉하게 발리고 내 피부결 같이 흡수가 잘되는 제품이에요!코시국에 😷 마스크에 묻어날 걱정 없고!학생들이 쓰기에 편해요.한국 비건+ 프랑스 이브 비선 정식 인증✅안심하고 사용할 수 있어요!#내돈내산#솔직후기 #협찬아님 #애정템 #웨이크메이크 #비타민수분톡광채톤업로션 #비건 #비건인증 #비건인증화장품 #톤업크림 #톤업크림추천 #올리브영추천템 #비타민 #협찬디엠 #협찬환영 #코덕 #코덕맞팔 #코덕스타그램 #코덕그램 #코덕소통 #코덕맞팔환영 #뷰티 #선크림 #선크림추천 #cosmetic #cosmetics #vegan #좋아요테러 #선팔맞팔
12329  0  .
12330  0  이벤트 3번 페리페라 올테이크 무드 팔레트 포브스 선정 제법 젠쿨한 핑크 신청합니다 🌸#베리풀 #베리풀이벤트 #봄 #페리페라 #올테이크무드팔레트 #포브스선정제법젠쿨한핑크
12331  0  립밤의 근본 바세린의 립테라피 로지립스 추천드려요!! 작은 사이즈라 휴대하기 편해서 좋아요 핑크빛 립밤이라 생기 있고 촉촉한 입술 만들기 좋은 립밤이에요💗 #립밤 #바세린 #립밤추천
12332  0  닥터지 베디 유브이 울트라 선, 제니케일리 더 화이트플라워 톤업크림 추천드려요!! 닥터지는 들뜸없고 많이 하얗지않고 자연스럽게 하애서 좋아요 자외선 차단도 굿👍 제니케일리 톤업크림은 진짜 촉촉하고 쫀득한 체형이라 바르기 좋고 톤업도 잘돼서 톤업크림하면 요거 정말 추천드려요 코스노리는 써봤는데 끼임부터 들뜸이 여드름 많은 저에게는 좀 많더라구요,,😭 #닥터지 #톤업크림 #선크림 #제니케일리 
12334  0  #더페이스샵#비비크림
12335  0  제가 사용 중인 모든 클렌징 제품들!!  제품들 세정력은 다 좋아요닥터지 클렌징폼 지성인 저에게 기름기 없애는데 정말 좋아요 근데 세안 후 얼굴 땡김이 조금 있어요 건성분들께는 정말 비추드려요ㅠ리얼베리어 클렌징폼 펌핑용기라 편리해서 좋아요 걸쭉한 액상 형태라 투명한 거품 많이 나요!비플레인 클렌징오일 이거 진짜 강추템이에요 세정력부터 유화까지 다 좋고 성분도 좋아서 정말x100 최고예요 근데 가격이 2만원 가까이 되는 것이 단점,,비플레인 클렌징폼 녹두 추출물이 들어있어 좋고 민감피부인 동생에게도 정말 잘 맞았어요 지성, 건성분들이 모두 잘 쓸 수 있는 가장 무난템! 이것도 성분 좋아요멜로무드 클렌징폼 솔잎 추출물이 들어있어서 쓰는 초반기에는 여드름 진정효과가 좋아요 근데 솔잎냄새가 나서 호불호가 갈릴 수 있어요 그래도 거품 많이 나고 여드름에 좋아서 추천드려요:)#클렌징폼 #클렌징오일 #리얼베리어 #비플레인 #닥터지 # 멜로무드 #솔잎 #녹두 #클렌징폼추천 #세안 #베리풀
12337  0  저는 루나 컨실러 2,3,4호 사용중입니당💗
12338  0  저는 요새 에스뽜 룩북 민트체크랑 에이블랙 글램체인지 엠버 브론즈 사용중이에요🥰 두 팔레트 모두 컬러 조합이 장난아니에요,,#에이블랙 #에스쁘아 #아이팔레트 #팔레트
12339  0  에스쁘아 룩북 민트체크 추천드려요! 에스쁘아 22 S/S 신상 팔레트인데 독특한 패키지부터 컬러까지 정말 예뻐요ㅜㅜ 제 프로필 사진도 요 팔레트로 메컵했답니다💗 쿨톤분들께 정말 예뻐요:)#에스쁘아 #민트체크 #아이팔레트 #쿨톤팔레트
12340  0  .
12342  0  저는 요롷게 코랄스러운 메이크업 해봤어요💗
12345  0  .
12349  0  #속눈썹 영양제 #속눈썹 영양제 추천
12350  0  #속눈썹 #속눈썹 영양제
12352  0  [브링그린 사철쑥 약산성 폼클렌저]피부 ph도 케어 해주고 자극 없이 순하더라구요! 사철쑥이 피부 진정에 좋아요!  마스크 때문에 피부가 민감해져서 저자극 제품만 사용하는데 세정력도 좋아서 요 제품 사용하고 있어요! 😺
12353  0  .
12356  0  .
12357  0  어퓨 본투비 매드프루프 아이펜슬 #웰던 추천해요! 발림성 깔끔하고 지속력이 좋아서 잘 안 지워져요👍🏻 점막,눈꼬리,언더 전부 적합합니당!
12359  0  .
12360  0  키스미 💋히로인메이크 롱 스테이스무스 젤 펜슬 라이너#키스미 #히로인메이크 #펜슬라이너
12364  0  .
12365  0  .
12366  0  .
12367  0  롬앤 글래스팅 워터 글로스 메테오트랙립글로즈이긴 하지만 화장 전에 바르면 입술이 진짜 도톰해진게 느껴져요!! 완전 강추 은은한 펄도 들어있어서 특별한 날 굳이에요
12368  0  입생로랑 틴트 204 이거 쌩얼립으로 진짜 강추드려요!! 자기 입술 색에 맞게 발색돼고 색도 연해서 전 항상 이거 발라요 ㅎㅎ
12370  0  5 어뮤즈 슈 벨벳 복숭아슈
12375  0  .
12376  0  #키핀터치
12378  0  #모레아스
12379  0  .
12380  0  .
12382  0  .
12386  0  클리오 한남동 아뜰리에 추천드려요 #클리오
12387  0  저는 데이지크 05번 너무 잘쓰고 있어요!구성이 알찬 아이템입니다 ㅎㅎ
12389  0  .
12390  0  저는 요즘 요 아이들로 봄메이크업 하고있어요! 촉촉하고 수채화같은 느낌의 립인데, 어뮤즈 듀틴트입니다! 웜톤이면 산들 쿨톤이면 일요일 추천드려요~
12391  0  디올 맥시마이저 핑크 입니당!
12392  0  달바 바이탈스프레이세럼입니당!!!
12393  0  촉촉하고 커버력도 좋고 다 좋은데 묻어남이 있어서 파우더칠을 꼭 해주셔야해요!
12402  0  .
12404  0  무펄 7+글리터 3 조합의 10구 팔레트예요 저는 음영을 풀어줄 수 있는 음영 컬러가 포함되어 있는 팔레트를 좋아하는데 요 팔레트가 마지막에 딱 들어있어 좋더라구요!!
12406  0  요거 넘 예쁘됴 🤭✨
12408  0  왓츠 인 마이 파우치 👛👛
12414  0  저는 에스쁘아 비 벨벳 쿠션을 쓰는데 이게 얇고 가볍게 밀착되면서도 커버력도 괜찮아서 좋더라구요!! 이제 곧 봄,여름이니까 가볍고 매트한 제형의 쿠션 추천드려요!!#쿠션 #쿠션추천
12419  0  !!왼쪽부터!!&#35;향수 &#35;향수추천
12420  0  #향수 #향수추천
12423  0  낫씨백 원 샷 케이프 알로에 추천 드려요!!비건 제품인데다 자극 없이 순한 제품이라스프레이 형식이라 미스트로 사용해도 좋구요 솜에 묻혀서 토너대용으로 사용해도 좋아요! 
12424  0  하퍼스바자랑 에이블랙 1호💖 갈웜인 저에게 완전 데일리 팔레트에용!!
12426  0  에이딕트요! 저는 고체 향수 쓰는데 에탄올 안쓰는 브랜드라 머리 안아프고 잔향도 은은하고 좋아요~!
12427  0  디올 립 맥시마이저랑 듀왑 베놈이요! 립 맥시마이저는 약간 덜 화라고 듀왑 베놈은 엄청 화합니다~!
12431  0  콧물 같은 끈적함을 표현하려구 했는데 잘 되었을라나 모르겠네유,,
12435  0  .
12436  0  #초코렌즈#렌즈추천#렌즈미#렌즈
12437  0  아이지아프리미엄 광채탱탱 #세럼✨️저는 요즘 화장하기 전 스킨케어단계에서 요 제품은 꼭 사용해주고 있어요지금까지 사용해본 #미백세럼 중에서 이렇게 촉촉한 제품은 처음이에요💦 가볍게 발리면서 자연스럽게 1차 톤업이 되더라구요❣️무엇보다 #자극없는 #순한 제품이라 더욱 더 자주 사용하게 되는 것 같아요🌿#데일리 #톤업 #스킨케어 제품으로 추천드려요!! 💓
12438  0  롬앤 베리 댄 아이즈M02 말린 메밀꽃 저도 가을웜인데 괞찮더라고요 반에서 찍은거라서 애들 목소리 나오는거 죄송해요
12439  0  페리페라 핑터레스트 컬렉션 여쿨분들한테 진짜딱이예요ㅠ
12448  0  deleted adopt clip
12451  0  톰포드 로스트체리 추천드려요:)설탕에 졸인 듯 녹진한 체리향이 매력 만점!
12452  0  여쿨이라면 홀리카 신상인 마이페이브 바이브 아이 팔레트 #라이프베리즈 강추!여릿한 파스텔톤에 보자마자 반해버렸어요💖
12454  0  렌즈타운 신상 왜케 열일 중인가요넘넘 이쁘지않나요 ㅠㅡㅜ렌즈타운코코넛와일드올리브에요💕 #렌즈타운 #렌즈 #렌즈추천 #올리브렌즈
12455  0  .
12456  0  토레야 네놀리 에이지 리페어 핸드크림이에요! 상큼한 유자향에 꾸덕한 제형이라 보습도 잘 챙겨주더라구요:)
12458  0  .
12459  0  .
12463  0  요런 그린 너무 이쁘지않나요 ㅎㅎㅎ
12465  0  ✔️유세린 하이알루론 미스트 스프레이✔️달바 화이트 트러플 퍼스트 스프레이세럼
12470  0  누디 베이스와치명적인 레드 한 방울 립 조합💕 #포렌코즈#퍼즈(베이스립)#롤러(포인트립) #립조합#립추천#틴트#틴트추천
12473  0  .
12476  0  요런 기본베이스에 스와로브스키만 박아도 진짜 어디에나 잘 어울리는 네일인거같아요~!
12479  0  .
12487  0  .
12488  0  ‘정샘물 마스터클래스 래디언트 쿠션 바닐라’ 추천해드려요 ! 사용감이 있어 쿠션상태 감안하고 봐주세요 ◠‿◠  퍼프 끝 모양이 물방울 모양이라 코옆같이 구석진 부위를 바를때 좋았어요! 그리고 제일 중요한 사용감은 들뜸현상없이 부드러운 발림성이고 겨울에 써도 괜찮을정도로 촉촉해요! 윤기 돋고 은근히 광채있어보이는 촉촉함이고 커버력은 촉촉한 쿠션인데도 중상정도였어요! 근데  촉촉하고 윤기있는 만큼 마스크에 많이 묻어난다는 단점이 있어요 ㅜㅜ 촉촉한 쿠션은 아예 안 묻어나는 쿠션은 없으니까 참고하셨으면 좋겠어요 ^_^ #쿠션#쿠션추천
12489  0  deleted adopt clip
12490  0  deleted adopt clip
12491  0  다자연 365 마스크 추천드려요!마스크팩 하고나면 남는 끈적임을 안좋아하는데 요건 끈적임도 적고 가볍게 쓰기 좋아서 잘 쓰고있어요!답답하지 않고 기분 좋게 피부 케어한 느낌이라서 1일 1팩으로 딱이에요💚
12497  0  향도 너무 좋고 하나도 안끈적거려요!! 완전 추천 특히 97번 저 제품은 진짜 3개째 쓰는중입니다ㅜㅜㅜ#핸드크림 #w드레스룸
12503  0  #눈썹정리#눈썹칼#족집게
12504  0  #피부 #피부관리법
12505  0  저는 오하나마하로의 모아니 케아라 향수를 추천드려요!! 살짝 달달하면서도 가볍고 몸에 남는 잔향이 좋아서 봄,여름에 흰원피스 입고 뿌리기 정말 좋은 향수예요!! 가격도 세일하면 2만원내외라 부담스럽지 않아요ㅎㅎ#향수 #향수추천
12508  0  #마스크팩 #마스크팩추천
12510  0  에스쁘아 라이트 피오니 화사해서 요즘 쓰기 좋아요👍
12513  0  .
12514  0  .
12515  0  .
12517  0  .
12518  0  .
12520  0  이 팔레트 완전 강추강츄강츄 드려요ㅠㅡㅜ #플린 #누디에디션섀도우랑 립 조합인데너무 추천드립니다💕 #섀도우팔레트  #마스크메이크업#코시국메이크업 #립 #틴트추천 #틴트   #누디메이크업 #메이크업 #데일리메이크업
12523  0  세미 글로우 타입의 #롬앤 클리어 커버 쿠션 추천드려요! 완벽한 커버는 아니지만, 얇게 올려도 어느정도 커버 되는 느낌이라서 저는 잘 쓰고있어요🥰
12524  0  .
12526  0  .
12527  0  .
12528  0  .
12529  0  .
12531  0  .
12543  0  .
12545  0  .
12548  0  deleted adopt clip
12554  0  클리오 스테이 퍼펙트 벨벳 쿠션 얇게 발리면서 밀착력좋고 커버력도 좋아요!😊
12555  0  .
12558  0  파데
12559  0  미스트
12561  0  deleted adopt clip
12565  0  롬앤 베러댄아이즈 W02 말린 복숭아꽃 추천이요 🌸🌸 뽀용뽀용 흰끼 가득해 봄웜분들이 베이스로 깔아주기 좋은 라이트섀도우 2종 + 음영, 아이라인 풀어주기 좋은 붉은끼 없는 브라운섀도우 + 핑크코랄 샴폐인 펄 섀도우로 구성되어 있답니다 봄웜라이트시라면 꼭 써보세욧💗#봄웜 #봄웜라이트 #말린복숭아꽃 #롬앤
12566  0  .
12574  0  deleted adopt clip
12577  0  .
12578  0  아로마티카- 임브레이스 바디로션 네롤리 앤 패츌리
12580  0  .
12590  0  비냄새나 새벽향기를 좋아하신다면 '레인필드' 향수를 써보시는걸 추천드려요!!#향수 #향수추천
12594  0  ㅇ거 3호는 붉은기가 전혀 없어서 좋더라구요!
12597  0  #블러셔 #블러셔추천
12602  0  deleted adopt clip
12609  0  .
12611  0  요번 홀리카홀리카 신상팔레트 머추어피치요🍑🧡
12617  0  deleted adopt clip
12621  0  전문 아로마테라피스트가 조화로운 향기와 효능으로 직접 블렌딩한 아로마티카의 바디 케어 제품! 임브레이스 바디워시 네롤리&패츌리
12626  0  _ 3ce 립스틱 #헤이즈로즈_ 롬앤 한올 브로우 픽서_ 생활도감 칫솔_ 베이글칩 2+1 요렇게 구매했어요 !! 베이글칩  쥰맛탱 🥲#올영세일
12627  0  무난무난한 물토너에요~~성분이 좋아서 기본적으로 얼굴에 자극이 없어요~사용후 보습감도 나쁘지 않구요향도 무향이라 깔끔한 느낌!
12635  0  .
12638  0  코치 오드뚜왈렛 EDT 요 !!달달하면서 여리여리한 꽃향 + 머스크 향 느낌이에요 봄에 데일리로 뿌리기 좋아요 🌸#봄 향수 #꽃향 #머스크향
12640  0  넘 예쁘죠🤭✨
12641  0  우왕,, 다시봐도 글리터가 진짜 찐입니당
12644  0  ‘이솝 레져렉션 아로마틱 핸드 밤’ 추천해요! 이솝 제품들은 성분이 순해서 예민한 분들도 편하게 쓰시기 좋고 향은  아로마향이 은은하게 깔려있는자연스러운 향이에요! 시어버터 베이스라 지속력도 좋고 촉촉한 편이에요 ! #핸드크림#핸드크림추천#이솝
12647  0  deleted adopt clip
12651  0  저는 버츠비 많이 사용하는데 이거 말고도 히말라야 제품도 추천이요👍허니는 진짜 꿀 향 나고, 석류는 약간 색감이 들어가있어요!저는 개인적으로 석류 추천!🥰더 보습감있어서 손이 더 많이 가더라구요#버츠비 #히말라야 #보습립밤
12652  0  저는 KTW에서 보듬체험단으로 제품 제공받아 사용해봤는데 순한 것 만큼은 이 제품 만한게 없어서 추천드려요👍제주 천연 성분이라 순하고 피부 진정도 잘 돼서 진짜 추천드려요💚자세한 리뷰 링크 걸어드려요😆https://www.instagram.com/p/CaoMg53FRz3/?utm_medium=copy_link#협찬 #이지만 추천#KTW #인텐시브 리파인 토너 패드
12671  0  deleted adopt clip
12673  0  deleted adopt clip
12676  0  deleted adopt clip
12677  0  코스노리 톤업크림인데 엄청 촉촉하고 자연스럽게 밝아져서 잘 쓰고 있어요 !! 💓#톤업크림
12679  0  안녕하세요! 젼이에요:)#힐루시 #녹차화이트닝앰플 제가 써왔던 앰플들은 다들 끈적여서 머리가락이 붙고 먼지도 붙을 것같은 느낌의 제품들이였는데 힐루시 녹차 화이트닝 앰플은 굉장히 촉촉하게 발리지만 산뜻하게 마무리되는 제품이였어요.피부가 예민한데 녹차 화이트닝 제품을 써도 전혀 트러블같은게 올라오지 않았어요. 알고보니 나이아신아마이드라는 수용성 비타민B3의 한 종류로 식약처 승인을 받은 미백기능 성분이 예민한 피부도 진정시켜준다고 하네요!3일동안 꾸준히 써본 결과 아침에 일어나고 좀 놀랬어요.. 얼굴이 확실히 환해졌다는걸 느낄 수 있었어요! 제 개인적인 피부컨디션일지 몰라도 그렇게 보이더라구요 전 그리고 바르고 난 후가 피부결이 보들보들해서 더 좋더라구요🌿촉촉하지만 산뜻한 마무리감🌿미백기능과 예민한 피부 진정🌿빠른 미백효과#힐루시 #healucy #비건앰플 #콤부차앰플 #힐루시앰플 #데일리앰 #비건화장품 #친환경화장품 #제로웨이스트 #지속가능성 #CC크림 #녹차화이트닝앰플  #코덕맞팔#뷰스타그램#인스타뷰티 #beauty #뷰스타 #뷰티그램
12684  0  자연스럽고 촉촉한 제품 좋아하신다면 홀리카홀리카 워터멜로우 톤업 세럼 추천드려요 💖
12685  0  립리프 스티밍 립밤 추천드려요! 순하고 보습감 빠방해요💚
12686  0  홀리카홀리카 레스온스킨 에센스 패드 추천드려요💙 패드가 부드럽고 에센스 양도 넉넉해서 스킨팩 할 때 딱이에요
12687  0  에스쁘아 피치 스킨 피팅 베이스요! 밀림 없고 백탁x 맑고 화사한 피치빛으로 자연스럽게 톤업 시켜주기 때문에 너무 예뻐요🌸❤️
12688  0  토리든 솔리드인 세라마이드 립 에센스 완전 추천드려요!! 저두 입술 각질 장난 아닌데 자기전에 도톰하게 발라두고 아침에 물로 슬슬 밀어주면 각질 다 사라져요... 그냥 들고 다니면서 바르기도 좋구요! 시드물 튜브형 립밤도 거의 똑같이 좋은데 약간 오렌지향이 있어서 무향인 토리든 추천드릴게요💛
12689  0  .
12692  0   뮤트 톤 로즈 립 제품 추천드려요!! 힌스의 '무드 인 핸서 마뜨'- 소프트 디맨드 인데요! 기본적으로 로즈 빛이 돌면서 너무 핑끄끼가 돌진 않는 차분한 색이라 뮤트톤 분들이 쓰시기에 좋을 것 같아요!! 벨벳 제형인데 너무 건조하지도 않아서 좋아요ㅎㅎ#립스틱 #갈뮤 #뮤트템추천
12698  0  많은 분들께서요청해주셨던! 가닥 속눈썹 붙이는방법유튜브에 상세히 올렸어요☺️사이즈 고르는 팁부터풀 고르는 팁다양한 연출법까지!귱금하신 분들은아임룰루 검색하고 들어오시면보실 수 있답니다☺️ #가닥속눈썹 #속눈썹 #속눈썹붙이는방법 #속눈썹붙이는팁
12699  0  바를수록 물먹은듯 올라오는 발색♡♡#오페라 립틴트 #틴트밤 발색
12700  0  #립틴트 #틴트밤
12702  0  #제품제공 ⠀⠀⠀ ⠀⠀⠀⠀⠀스티커까지 주는 쿠션이 있다구요~?예쁜 꽃 모양으로 내맘대로 꾸밀 수 있는 스티커가 들어있어서 DIY로취향대로 꾸밀 수 있어요베이지 컬러의 케이스까지 매력적인 쿠션이에요저는 19호~밝은 21호가 19호 #페어라이트 를 써봤어요 👉👉👉⠀⠀⠀ ⠀⠀⠀⠀⠀기존의 정샘물 쿠션에 만족 못 하셨던 분들에게 추천하고 싶은 쿠션!조금 두껍게 발리던 기존 쿠션에 비해 얇게 레이어링 할 수록커버가 쌓이는 쿠션으로 커버력 대비 얇게 덧바를수록 균일하게 밀착되어피부결을 예뻐보이는 보송한 마무리감이 쿠션이에요!⠀⠀⠀✔ 정샘물뷰티 쿠션의 특징인 살결 팔레트!퍼프에 균일한 양으로 조절해서 얇고 고르게 바르기 좋아요⠀⠀더 미세하고 정교해진 입자로 유연한 필름막으로모공, 요청에 빈틈없이 커버 레이어링 가능해요ㅎㅎ세미 매트 피니쉬는 글로시한 마무리감보단 마스크에 덜 묻어나서 좋아하는데 요 쿠션도 세미 매트 피니쉬더라구요💖⠀⠀⠀ ⠀⠀⠀⠀⠀에센스 블렌딩 파우더로 #겉보속촉 베이스 🙂24시간 지속 가능한 커버력으로 마스크 시국에 도전해보시길 추천해요👍⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀INSTAGRAM _ @dear.j_eun_j 💖⠀⠀⠀ ⠀⠀⠀⠀⠀[ 스쉐 크리에이터 활동을 위해 제공받은 제품입니다. ]⠀⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀⠀⠀#스쉐크리에이터 #데일리뷰티 #스쉐크루 #정샘물 #정샘물뷰티 #스킨누더커버레이어쿠션 #스킨누더쿠션 #커버레이어쿠션 #정샘물쿠션 #섬세한커버레이어 #커버레이어 #촘촘밀도 #정교한정샘물커버 #정교한커버 #올데이래스팅 #아티스트브랜드 #아티스트블렌딩팔레트 #밀착쿠션 #스쉐 #스타일쉐어 #스쉐크리에이터 #jungsaemmool #jungsaemmoolbeauty #skinnudercoverlayercushion #coverlayercushion #beauty #cushion #base
12704  0  젼하🙇🏻‍♀️💖✨:)오늘은 제가 절대 없어서 안될 ‘뷰러’를 가져왔어요!#디어달리아 #뷰러여러분들은 메이크업 할 때 한 곳만 해야한다면?전 아묻따 뷰러,마스카라입니다!사진을 보시면 아시다시피 차이가 커요🤭✔️뷰러만으로 컬링이 오래유지돼요! ✔️마스카라를 지워도 컬링이 유지된답니다!✔️굉자히 잘 올라가요!✔️자기가 원하는 만큼 컬리을 할 수 있어요!————————————————-✔️뷰러 고무 자체가 너무 딱딱해요✔️눈에 잘 맞는 곡률이 아니여서 끝 속눈썹이 찝혀요!📌하지만..그럼에도 컬링력하나는 끝내주기때문에 쓸수 밖에 없는 너란 녀석..ㅇr..✨#뷰러 #뷰러추천 뷰티 #코덕맞팔#뷰스타그램#인스타뷰티 #beauty #뷰스타 #뷰티그램#화장품 #화장품추천 #코스메틱 #뷰덕#코덕 #화장스타그램 #인생템 #메이크업#instamakeup #makeup #selfie #selfies #selfcamera #ootd  #코덕#대외활동 #대외활동맞팔 #대외활동맞팔환영
12712  0  ✔️ 1. 올영 가격 체크✔️ 2. 제품 디자인 체크✔️ 3. 제품 보습력, 마무리감 체크
12713  0  .
12715  0  .
12719  0  deleted adopt clip
12732  0  #미다 #톤업크림
12733  0  갈웜이시면 이 두 조합 완전 추천드리죠ㅠㅠ진짜 이뻐요!포렌코즈의퍼즈를 베이스로 깔고룰러를 포인트로 사용했어요!#포렌코즈#틴트추천#립조합#틴트바르는법
12734  0  플린 누디에디션에 있는 섀도우인데요개인적으로 요런 펄감 진짜 너무 개취라ㅠㅠ추천드려요!요거보다 완전 글리터를 원하시나용??#플린#누디에디션#섀도우펄
12735  0  .
12736  0  .
12742  0  아떼 비건 릴리프 선 에센스요!제가 매일매일 바르는 선크림이이에요ㅎ.ㅎ사용감이 끈적임 전혀 없고 정말 산뜻해요~
12743  0  홀리카홀리카 클린시리즈 추천드려요~~클립속 제품은 클린핑크 컬러입니다!뽀용한 라이트 블러셔는 개인적으로 홀리카가 갑인것 같아요ㅠㅠ
12744  0  제가 봄웜분들께 꼭 추천하는 미샤 모던 섀도우 트위스트 핑크요..♡봄에 사용하기 딱좋은 설레는 핑크색상이에요
12746  0  .
12747  0  .
12748  0  .
12749  0  .
12750  0  .
12755  0  .
